처리시설명,시도,시군구,읍면동,리,측정일자,발생 유량(㎥/일),방류 유량(㎥/일),발생 수질 농도_BOD(mg/L),발생 수질 농도_COD(mg/L),발생 수질 농도_TN(mg/L),발생 수질 농도_TP(mg/L),방류 수질 농도_BOD(mg/L),방류 수질 농도_COD(mg/L),방류 수질 농도_TN(mg/L),방류 수질 농도_TP(mg/L),연계처리시설명,이송방법,처리유형,배출허용기준적용지역,가동여부
하양매립장,경상북도,경산시,하양읍,사기리,2012-03-03,10,10,12.8,24.3,48.7,0.346,12.8,24.3,48.7,0.346,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-03-04,10,10,12.8,24.3,48.7,0.346,12.8,24.3,48.7,0.346,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-03-05,10,10,12.8,24.3,48.7,0.346,12.8,24.3,48.7,0.346,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-03-06,10,10,12.8,24.3,48.7,0.346,12.8,24.3,48.7,0.346,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-03-07,10,10,12.8,24.3,48.7,0.346,12.8,24.3,48.7,0.346,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-03-08,10,10,12.8,24.3,48.7,0.346,12.8,24.3,48.7,0.346,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-03-09,10,10,12.8,24.3,48.7,0.346,12.8,24.3,48.7,0.346,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-03-10,10,10,12.8,24.3,48.7,0.346,12.8,24.3,48.7,0.346,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-03-11,10,10,12.8,24.3,48.7,0.346,12.8,24.3,48.7,0.346,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-03-12,10,10,12.8,24.3,48.7,0.346,12.8,24.3,48.7,0.346,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-03-13,10,10,12.8,24.3,48.7,0.346,12.8,24.3,48.7,0.346,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-03-14,10,10,12.8,24.3,48.7,0.346,12.8,24.3,48.7,0.346,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-03-15,10,10,12.8,24.3,48.7,0.346,12.8,24.3,48.7,0.346,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-03-16,10,10,12.8,24.3,48.7,0.346,12.8,24.3,48.7,0.346,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-03-17,10,10,12.8,24.3,48.7,0.346,12.8,24.3,48.7,0.346,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-03-18,10,10,12.8,24.3,48.7,0.346,12.8,24.3,48.7,0.346,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-03-19,10,10,12.8,24.3,48.7,0.346,12.8,24.3,48.7,0.346,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-03-20,10,10,12.8,24.3,48.7,0.346,12.8,24.3,48.7,0.346,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-03-21,10,10,12.8,24.3,48.7,0.346,12.8,24.3,48.7,0.346,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-03-22,10,10,12.8,24.3,48.7,0.346,12.8,24.3,48.7,0.346,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-03-23,10,10,12.8,24.3,48.7,0.346,12.8,24.3,48.7,0.346,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-03-24,10,10,12.8,24.3,48.7,0.346,12.8,24.3,48.7,0.346,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-03-25,10,10,12.8,24.3,48.7,0.346,12.8,24.3,48.7,0.346,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-03-26,10,10,12.8,24.3,48.7,0.346,12.8,24.3,48.7,0.346,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-03-27,10,10,12.8,24.3,48.7,0.346,12.8,24.3,48.7,0.346,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-03-28,10,10,12.8,24.3,48.7,0.346,12.8,24.3,48.7,0.346,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-03-29,10,10,12.8,24.3,48.7,0.346,12.8,24.3,48.7,0.346,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-03-30,10,10,12.8,24.3,48.7,0.346,12.8,24.3,48.7,0.346,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-03-31,10,10,12.8,24.3,48.7,0.346,12.8,24.3,48.7,0.346,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-04-01,16,16,10.1,17.6,26,0.307,10.1,17.6,26,0.307,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-04-02,16,16,10.1,17.6,26,0.307,10.1,17.6,26,0.307,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-04-03,16,16,10.1,17.6,26,0.307,10.1,17.6,26,0.307,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-04-04,16,16,10.1,17.6,26,0.307,10.1,17.6,26,0.307,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-04-05,16,16,10.1,17.6,26,0.307,10.1,17.6,26,0.307,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-04-06,16,16,10.1,17.6,26,0.307,10.1,17.6,26,0.307,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-04-07,16,16,10.1,17.6,26,0.307,10.1,17.6,26,0.307,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-04-08,16,16,10.1,17.6,26,0.307,10.1,17.6,26,0.307,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-04-09,16,16,10.1,17.6,26,0.307,10.1,17.6,26,0.307,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-04-10,16,16,10.1,17.6,26,0.307,10.1,17.6,26,0.307,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-04-11,16,16,10.1,17.6,26,0.307,10.1,17.6,26,0.307,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-04-12,16,16,10.1,17.6,26,0.307,10.1,17.6,26,0.307,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-04-13,16,16,10.1,17.6,26,0.307,10.1,17.6,26,0.307,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-04-14,16,16,10.1,17.6,26,0.307,10.1,17.6,26,0.307,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-04-15,16,16,10.1,17.6,26,0.307,10.1,17.6,26,0.307,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-04-16,16,16,10.1,17.6,26,0.307,10.1,17.6,26,0.307,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-04-17,16,16,10.1,17.6,26,0.307,10.1,17.6,26,0.307,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-04-18,16,16,10.1,17.6,26,0.307,10.1,17.6,26,0.307,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-04-19,16,16,10.1,17.6,26,0.307,10.1,17.6,26,0.307,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-04-20,16,16,10.1,17.6,26,0.307,10.1,17.6,26,0.307,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-04-21,16,16,10.1,17.6,26,0.307,10.1,17.6,26,0.307,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-04-22,16,16,10.1,17.6,26,0.307,10.1,17.6,26,0.307,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-04-23,16,16,10.1,17.6,26,0.307,10.1,17.6,26,0.307,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-04-24,16,16,10.1,17.6,26,0.307,10.1,17.6,26,0.307,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-04-25,16,16,10.1,17.6,26,0.307,10.1,17.6,26,0.307,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-04-26,16,16,10.1,17.6,26,0.307,10.1,17.6,26,0.307,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-04-27,16,16,10.1,17.6,26,0.307,10.1,17.6,26,0.307,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-04-28,16,16,10.1,17.6,26,0.307,10.1,17.6,26,0.307,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-04-29,16,16,10.1,17.6,26,0.307,10.1,17.6,26,0.307,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-04-30,16,16,10.1,17.6,26,0.307,10.1,17.6,26,0.307,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-05-01,13,13,4.7,17.6,24.8,0.239,4.7,17.6,24.8,0.239,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-05-02,13,13,4.7,17.6,24.8,0.239,4.7,17.6,24.8,0.239,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-05-03,13,13,4.7,17.6,24.8,0.239,4.7,17.6,24.8,0.239,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-05-04,13,13,4.7,17.6,24.8,0.239,4.7,17.6,24.8,0.239,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-05-05,13,13,4.7,17.6,24.8,0.239,4.7,17.6,24.8,0.239,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-05-06,13,13,4.7,17.6,24.8,0.239,4.7,17.6,24.8,0.239,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-05-07,13,13,4.7,17.6,24.8,0.239,4.7,17.6,24.8,0.239,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-05-08,13,13,4.7,17.6,24.8,0.239,4.7,17.6,24.8,0.239,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-05-09,13,13,4.7,17.6,24.8,0.239,4.7,17.6,24.8,0.239,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-05-10,13,13,4.7,17.6,24.8,0.239,4.7,17.6,24.8,0.239,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-05-11,13,13,4.7,17.6,24.8,0.239,4.7,17.6,24.8,0.239,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-05-12,13,13,4.7,17.6,24.8,0.239,4.7,17.6,24.8,0.239,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-05-13,13,13,4.7,17.6,24.8,0.239,4.7,17.6,24.8,0.239,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-05-14,13,13,4.7,17.6,24.8,0.239,4.7,17.6,24.8,0.239,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-05-15,13,13,4.7,17.6,24.8,0.239,4.7,17.6,24.8,0.239,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-05-16,13,13,4.7,17.6,24.8,0.239,4.7,17.6,24.8,0.239,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-05-17,13,13,4.7,17.6,24.8,0.239,4.7,17.6,24.8,0.239,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-05-18,13,13,4.7,17.6,24.8,0.239,4.7,17.6,24.8,0.239,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-05-19,13,13,4.7,17.6,24.8,0.239,4.7,17.6,24.8,0.239,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-05-20,13,13,4.7,17.6,24.8,0.239,4.7,17.6,24.8,0.239,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-05-21,13,13,4.7,17.6,24.8,0.239,4.7,17.6,24.8,0.239,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-05-22,13,13,4.7,17.6,24.8,0.239,4.7,17.6,24.8,0.239,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-05-23,13,13,4.7,17.6,24.8,0.239,4.7,17.6,24.8,0.239,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
하양매립장,경상북도,경산시,하양읍,사기리,2012-05-24,13,13,4.7,17.6,24.8,0.239,4.7,17.6,24.8,0.239,남천산업단지폐수종말처리장,관거이송,무처리종말,나지역,가동
